pais,trimestre,anio,producto,cantidad
Argentina,3,2019,Total,33.013988340457146
Argentina,2,2019,Refrescos,25.519490120377718
Argentina,2,2019,Agua,3.1277959338290526
Argentina,2,2019,Garrafón,0.899276060650002
Argentina,2,2019,Otros,2.025002186092887
Argentina,2,2019,Total,31.57156430094966
Argentina,1,2019,Refrescos,27.35534847535779
Argentina,1,2019,Agua,3.8068704968179734
Argentina,1,2019,Garrafón,1.006855478910002
Argentina,1,2019,Otros,2.542839624835527
Argentina,1,2019,Total,34.7119140759213
Argentina,4,2018,Refrescos,35.00681254505317
Argentina,4,2018,Agua,4.579328027809545
Argentina,4,2018,Garrafón,1.302978378920003
Argentina,4,2018,Otros,3.3464714367623785
Argentina,4,2018,Total,44.2355903885451
Argentina,3,2018,Refrescos,34.08598506905294
Argentina,3,2018,Agua,3.8605657515249985
Argentina,3,2018,Garrafón,0.895917836270003
Argentina,3,2018,Otros,2.5285239448976746
Argentina,3,2018,Total,41.37099260174561
Argentina,2,2018,Refrescos,30.95466045039492
Argentina,2,2018,Agua,3.6385267816164832
Argentina,2,2018,Garrafón,1.0305648811800021
Argentina,2,2018,Otros,2.4851306919511797
Argentina,2,2018,Total,38.108882805142585
Argentina,1,2018,Refrescos,40.82669143534006
Argentina,1,2018,Agua,5.287532263959118
Argentina,1,2018,Garrafón,1.450365119590002
Argentina,1,2018,Otros,4.014157045826494
Argentina,1,2018,Total,51.57874586471567
Argentina,4,2017,Refrescos,49.42635304227464
Argentina,4,2017,Agua,5.399501448657704
Argentina,4,2017,Garrafón,1.3253520997500021
Argentina,4,2017,Otros,4.503915482078783
Argentina,4,2017,Total,60.655122072761124
Uruguay,2,2024,Refrescos,8.699457729984708
Uruguay,2,2024,Agua,1.433405391295569
Uruguay,2,2024,Garrafón,0
Uruguay,2,2024,Otros,0.566153552646454
Uruguay,2,2024,Total,10.699016673926732
Uruguay,1,2024,Refrescos,10.051025922831437
Uruguay,1,2024,Agua,1.8381519480640238
Uruguay,1,2024,Garrafón,0
Uruguay,1,2024,Otros,0.743330278150693
Uruguay,1,2024,Total,12.632508149046153
Uruguay,4,2023,Refrescos,12
Uruguay,4,2023,Agua,1.7
Uruguay,4,2023,Garrafón, -   
Uruguay,4,2023,Otros,0.8
Uruguay,4,2023,Total,14.4
Uruguay,3,2023,Refrescos,9.407966109667486
Uruguay,3,2023,Agua,2.0707836637077746
Uruguay,3,2023,Garrafón,0
Uruguay,3,2023,Otros,0.492689014125857
Uruguay,3,2023,Total,11.971438787501116
Uruguay,2,2023,Refrescos,8.78141432508134
Uruguay,2,2023,Agua,2.9343398941432146
Uruguay,2,2023,Garrafón,0
Uruguay,2,2023,Otros,0.458242897376249
Uruguay,2,2023,Total,12.173997116600802
Uruguay,1,2023,Refrescos,10.364667207761556
Uruguay,1,2023,Agua,2.086222326586608
Uruguay,1,2023,Garrafón,0
Uruguay,1,2023,Otros,0.654557344681805
Uruguay,1,2023,Total,13.10544687902997
Uruguay,4,2022,Refrescos,12.36479740624629
Uruguay,4,2022,Agua,1.787880103769243
Uruguay,4,2022,Garrafón,0
Uruguay,4,2022,Otros,0.572118644289761
Uruguay,4,2022,Total,14.724796154305293
Uruguay,3,2022,Refrescos,8.815886101243743
Uruguay,3,2022,Agua,1.168736942380982
Uruguay,3,2022,Garrafón,0
Uruguay,3,2022,Otros,0.362070006075979
Uruguay,3,2022,Total,10.346693049700704
Uruguay,2,2022,Refrescos,8.63144315507694
Uruguay,2,2022,Agua,1.1281797568068546
Uruguay,2,2022,Garrafón,0
Uruguay,2,2022,Otros,0.356909088116204
Uruguay,2,2022,Total,10.116532
Uruguay,1,2022,Refrescos,9.437088882091212
Uruguay,1,2022,Agua,1.6547273206716024
Uruguay,1,2022,Garrafón,-
Uruguay,1,2022,Otros,0.325613797237186
Uruguay,1,2022,Total,11.41743
Uruguay,4,2021,Refrescos,12.083004585310295
Uruguay,4,2021,Agua,1.5725019454052789
Uruguay,4,2021,Garrafón,0
Uruguay,4,2021,Otros,0.355123469284424
Uruguay,4,2021,Total,14.010629999999997
Uruguay,3,2021,Refrescos,8.590655411922182
Uruguay,3,2021,Agua,1.0311594382119869
Uruguay,3,2021,Garrafón,0
Uruguay,3,2021,Otros,0.16242614986583298
Uruguay,3,2021,Total,9.784241000000002
Uruguay,2,2021,Refrescos,8.14659535875179
Uruguay,2,2021,Agua,0.9828376504055731
Uruguay,2,2021,Garrafón,0
Uruguay,2,2021,Otros,0.132131990842636
Uruguay,2,2021,Total,9.261565
Uruguay,1,2021,Refrescos,8.854134607360336
Uruguay,1,2021,Agua,1.2786836143971478
Uruguay,1,2021,Garrafón,0
Uruguay,1,2021,Otros,0.18301477824251502
Uruguay,1,2021,Total,10.315833
Uruguay,4,2020,Refrescos,11.57282249666372
Uruguay,4,2020,Agua,1.308216732092839
Uruguay,4,2020,Garrafón,0
Uruguay,4,2020,Otros,0.18758577124344003
Uruguay,4,2020,Total,13.068624999999999
Uruguay,3,2020,Refrescos,8.671937620614933
Uruguay,3,2020,Agua,0.8305098294567891
Uruguay,3,2020,Garrafón,0
Uruguay,3,2020,Otros,0.10910012432879287
Uruguay,3,2020,Total,9.611547574400515
Uruguay,2,2020,Refrescos,7.3887218519418845
Uruguay,2,2020,Agua,0.6387346599513605
Uruguay,2,2020,Garrafón,0
Uruguay,2,2020,Otros,0.07690490247541344
Uruguay,2,2020,Total,8.10436141436866
Uruguay,1,2020,Refrescos,9.087263210344982
Uruguay,1,2020,Agua,1.246881176957769
Uruguay,1,2020,Garrafón,0
Uruguay,1,2020,Otros,0.11929854327748628
Uruguay,1,2020,Total,10.453442930580238
Uruguay,4,2019,Refrescos,11.972049979045318
Uruguay,4,2019,Agua,1.083655832151049
Uruguay,4,2019,Garrafón,-
Uruguay,4,2019,Otros,0.13380927383043636
Uruguay,4,2019,Total,13.189515085026803
Uruguay,3,2019,Refrescos,8.537186924614206
Uruguay,3,2019,Agua,0.6695870847065658
Uruguay,3,2019,Garrafón,-
Uruguay,3,2019,Otros,0.091781232459007
Uruguay,3,2019,Total,9.298555241779779
Uruguay,2,2019,Refrescos,8.617239458609616
Uruguay,2,2019,Agua,0.6753998248968238
Uruguay,2,2019,Garrafón,-
Uruguay,2,2019,Otros,0.07899615191582701
Uruguay,2,2019,Total,9.371635435422267
Uruguay,1,2019,Refrescos,9.545756160672045
Uruguay,1,2019,Agua,0.9808994972261197
Uruguay,1,2019,Garrafón,-
Uruguay,1,2019,Otros,0.05720621686551937
Uruguay,1,2019,Total,10.583861874763684
Uruguay,4,2018,Refrescos,12.058439414074497
Uruguay,4,2018,Agua,0.9671389591205262
Uruguay,4,2018,Garrafón,0
Uruguay,4,2018,Otros,0.286223032025657
Uruguay,4,2018,Total,13.31180140522068
Uruguay,3,2018,Refrescos,8.724645498020278
Uruguay,3,2018,Agua,0.6046544537285149
Uruguay,3,2018,Garrafón,0
Uruguay,3,2018,Otros,0.045870132284606985
Uruguay,3,2018,Total,9.3751700840334
Uruguay,2,2018,Refrescos,
Uruguay,2,2018,Agua,
Uruguay,2,2018,Garrafón,
Uruguay,2,2018,Otros,
Uruguay,2,2018,Total,
Uruguay,1,2018,Refrescos,
Uruguay,1,2018,Agua,
Uruguay,1,2018,Garrafón,
Uruguay,1,2018,Otros,
Uruguay,1,2018,Total,
Uruguay,4,2017,Refrescos,
Uruguay,4,2017,Agua,
Uruguay,4,2017,Garrafón,
Uruguay,4,2017,Otros,
Uruguay,4,2017,Total,
